Text,Label
@MatejTonin @vladaRS @NovaSlovenija Dajte malo poostrit nadzor ker eni delodajalci to lepo koristijo in delavci čakajo samo na papirju....,0
"@protoreakcionar Vsaka ima 5 otrok, nonstop prihajajo novi... domoljubi se ukvarjajo pa z guidotom in kučanom",0
"Ptujčani pripravite se na migrantske centre,županja Nuška bo poskrbela za to https://t.co/JHaLcRHMVT",0
"@DKopse @PLP65950511 Me prav zanima, kaj bi na tole rekel Pavle Čelik, ker se je ravno na tem področju uril v Franciji.  https://t.co/IDYTWIw53E",0
"Je bila, v zakulisju. Potem pa se je dvignil zastor in navdušeni otročki so zaploskali Rdeči Kapici. https://t.co/MLSnIVXyZi",0
"K'o mi taki tipi dvignejo pritisk, ejjj 🤨😠 Ko pa rabijo predavatelje za medicinske fakultete in zdravnike ob pomanjkanju kadroF, pa jim niso ""balkanci"", mater 😠  P.S. Sledi(te) spodnjemu TW 👍 https://t.co/6NotzsunJQ",0
"Sej je fajn, ko stranke prinesejo sladkarije, ampak stranke, ki prinesejo dokumente v mehurčkasti kuverti so pa moje najljubše 🤗",0
"""ne sledi mi"", dobro da dobri mami ni bilo treba skakati za kravami. .. Ob kozolcu se lepo pasejo, jutri pa naprej. Danes so zelo malo pile.",0
"@maticej @cashkee Super ideja.Morata pa stati,hoditi ali sedeti vedno skupaj.Kot na famozni fotki.",0
"@2sto7 Ma ajde, ob poplavi nerealnih številk bi bil lahko ""vreden"" max 70. 110 je pa bolanija brez primere :)",0
@2pir_a @Marjanmark @KlemenZbacnik Mojega pradetka so odpeljali v Dachau in mu tam pulili nohte in zobe.,0
Kosič razkril skrivnosti uspeha - Nogometaši Celja so v spomlada - https://t.co/AtW4EREnTw,0
Prvic po sto letih hocem gledat tekmo in dobim tole :) https://t.co/D7bojWi4g0,0
"Ljudskih modrosti ne razžre niti digitalizacija.  Recimo tale ...  Kdor visoko leta, se nizko prikobali.",0
@fzagorc @Leon48303573 A ni to krožno gospidarstvo! Baje ga Cerar propagira!,0
"@Nova24TV To so ga starši nagnali, da je prodajal. Malo je šlo za droge malo pa za njihovo promocijo",0
"Na pot brez navigacije, fotoaparata in vodnikov https://t.co/YGfwvqU2gQ #mobiforum: Raziskava razkriva, da več kot 90 odstotkov ljudi upor…",0
"@tasosedova @gromska_strela V resnici ne vem, kako lahko tvoj dekolte na IG vpliva na to, da se enmu zdi primerno dickpic poslat v PM :)",0
"@1nekorektna Ja ja, s privatnimi jet leti lahko ""uničimo"" tisti zlobni 1% 😂😂",0
@TinaMaze Super si na EUsp Zivim v NL pa te prosim ce NL Esp reporterju objasnis da CATER ni KATER-macak v NL jeziku in da A.Bucik ni Busic,0
"Fabrizio je uspel. Brezplacna viralna akcija, pristal je v inboxu vseh Slovencev. Jutri v LJ odpria picerijo Virus. #nehajtedelit #vasprosim",0
"Orban trdi, da ima spisek 2.000 plačancev, ki ga želijo zrušiti na parlamentarnih volitvah - https://t.co/j1orFagwx7 https://t.co/yKC5EfJIzT",0
"Impulzivno narocanje cevljev. Mami me bo ubila, sirim se v njene predele omare s cevlji.",0
"@Alex4Aleksandra MB je v marsičem opozicija LJ, ampak to okoli župana je pa že videno. Megla gre rada čez Trojane.",0
"@Marjanmark @BineTraven Približno koliko je teh, ki nimajo koga, ki bi jim prinesel zadeve iz trgovine? Vseh 90%, ki jih je Bine v trgovini videl?",0
@leaathenatabako Sem vidla. Dobro si to nardila. Zdaj je nehalo in je končno mir. Gremo spat. Lahko noč.,0
Le zakaj si ti nosilci zvezde te kar ne tetovirajo na telo ? Tako za stalno. https://t.co/EYBjHL72iy,0
V ZDA lobisti kabelske industrije še niso prenehali zabati nožev v truplo #resimonet - https://t.co/5riA2gbo9t,0
"@MatejaZvizej1 Pokazalo se je, da je izolacija najboljši ukrep za besnilo. Stoodstotno prepreči prenos okužbe. Nasilja si ni izmislil fašizem, ga je zgolj izkoristil za pohod na oblast. In nasilnih fašizoidov ni mogoče ustaviti s šopkom vijolic. Edino pravo zdravilo zanje je rdeča zvezda!",0
"@drfilomena Generali po bitki. Še hujši so tisti aktivni, ki izrabljajo situacijo za svojo agendo.",0
"@jdamijan Ne vem, Joze, a so posnetki trug v Bergamu fotomontaza ali fake news?",0
"V četrtek smo izvedeli, da bodo v ponedeljek zaprli šole in zavihali smo rokave. V štirih dneh (četrtek, petek, sobota, nedelja) so stekle priprave in aktivirale so se vse osnovne, srednje šole in Univerze in brez histerije nadaljevale s poukom preko e- virov. Vredno pohvale! https://t.co/TzTjxeoQPV",0
Nova Liza prinaša darilo - papirnate prtičke s prazničnimi motivi! https://t.co/Ccw0zHPofN https://t.co/fYiJArWMKI,0
Manjka samo še akcija zbiranja plastičnih zamaškov za otroške kardiologe iz tujine  https://t.co/dm4n2nFogr https://t.co/qR5NhTjS49,0
"Kaj naj vzgojiteljice storijo, ko bo otrok jokal, če naj si najprej umijejo roke. Dr. Logaj: Higienski režim sigurno predstavlja neke nove navade, ki jih bomo sčasoma pridobili. Vzgojiteljica naj otroka vzame v naročje in ga potolaži, tako kot je to počela pred epidemijo.",0
"@LazarjevPolzek Ma daj!!!! Vzmetnico???? Še lustre nosijo in stole, zabojniki so pa trije! Papir, pvc in steklenice.",0
jp in še v razmislek: Italijo vsaj še deset dni čaka vsaj linearno naraščanje število žrtev in bo s tem presegla kitajsko.  https://t.co/vBpCfoErih,0
"Drži. Upam,da gredo na volitve, to je zaenkrat edina stranka zaradi katere bi jaz šel. https://t.co/G2jWx2VYYo",0
"@leaathenatabako Pozabi vse za  2 dni,  pobozi kuža , idi na sprehod, pa na  enega... odpočij si.",0
"@FranciKek @KinoBezigrad viš kuk si zamudu k nis bil v partiji , ti sploh ne blo treba igrat polcaja",0
"@andrazk @KatarinaJenko Zelo čudno je že to, da so možgani  presenetljivo blizu ust. 🤣",0
"@praprotnix Ja hvala. Zdaj upam, da do konca tedna še severni del spimpam. Okolje je postavljeno, detajli še manjkajo.",0
"@MarkoPavlisic @surfon @Hrastnikov Marko previdno in potiho, da te ne bo kak pohorc z vilami lovil,  so gajstni fantje tam.",0
A bojo kdaj posneli komedijo o tem? Bi bil rad statist one varde. Sem glih en tolk znucan in čist nenevaren. https://t.co/OUvj65Rdfu,0
@S125Mpechora @JozeBiscak @motobrane @MatevzNovak Koliko PZO raket je YU stran izstrelila v času celotnega konflikta in kakšnih?,0
"Dramska skupina Doma upokojencev, doma srčnih ljudi iz Domžal, je obiskala Medgeneracijski center Bistrica... https://t.co/YAFv7oUCzt",0
"@MatjazFu Nehi, če omeniš giftwrapanje dobim PTSD... Imam včasih še nočne more, kako odvijam tastaturo... https://t.co/ZrKTXvWneX",0
"@AfneGunca16 sam gruntam, zakaj je pri damah tega ful, pri gospodih pa ne. pa je treba preverit, če ni moj mehurček nereprezentativen",0
Epidemija gripe na letalu in karantena za potnike.  Tako se ponavadi začnejo zombi apokalipse. https://t.co/4ePF04gs4s,0
"Kdor ne skače, ni Slovenc! #RoadtoTokyo @SloVolley #berlin https://t.co/Ly92QijCKl",0
Kaos v dikaktorjevi državi? Vojska zanika vojaški udar. https://t.co/iSaN0eBiAW,0
Dijaki 2. letnika programa frizer na #SSoblikovanjeMB so bili z veseljem božički. https://t.co/EkU9ReYVMC,0
"@xmp125a @PrometejDD Mah ta ugibanja, kaj bi, če bi, so brez veze. Če se foter ne bi silil, hčerka ne bi rinila v Washington.",0
Romanje. Kurešček. Molimo in delamo! Bog blagoslovi Slovenijo! Amen. AVE! https://t.co/PriOgBTlmc,0
"@PametnaRit ...in ponavadi je ta nekdo penzijonist ali socialkar, ki ima 24h prostega časa na dan.",0
"@mzi_rs @JernejVrtovec Mam enga prjstla, fajn fant in je bil njegov sošolec. Rekel mi je ""bi mu tako prmazal"" 😊",0
@LahovnikMatej Ofsajda pa ni bilo pri prve golu RM...potek tekme bi popolnoma spremenil.,0
"@tulipanka18 @MilenaMilenca @TilenW Bla, bla, bla. Dobilo se je. Vendar je bila kvaliteta slabša. Nakupovalo se je 1x na mesec v Italiji ali Avstriji, ker je bil nakup, zaradi kvalitete, cenejši in več izbire.",0
@Istefan1975 @steinbuch @TelekomSlo 60. Plačal bo več kot če bi ga dal popravit brez zavarovanja. Lol ahaha,0
Začetek projekta » E-voz : Dimenzioniranje E-pogonov za poklicne šole –invalidski vozički« https://t.co/N16ACTnGO5 https://t.co/ShMtTmfxbP,0
"@PusnikFerdinand @BrankoGrims1 Miting smo preprečili mi s slovensko Policijo! Mi!! Medtem pa ste se vi skrivali po luknjah in čakali, kako se bo izteklo...domoljuPci!",0
Zima se je tak fstrašla da ga je takoj še malo nasipala dokler ga lahko .. https://t.co/k7XbKKti1u,0
"Po nocojšnjem #soočenje, bo jutri vse drugače. Janša je zadnjič nogiral Erjavca, nocoj pa degažiral Šarca. Gremo po kokice...",0
"@svizec5 @Nova24TV Ko v medvladju ne vedo, koga ni varno osirati, se bojijo pozabe. Zato jim prav pride tudi pecilni prašek.",0
"@Bennetova_liza Zarad tega je pač uninformed idiot, ki happens to be moški. Sorry za spakedranščino. :D",0
Neuspeli vdor na igrišče: tašča slavne Kinsey Wolanski se bo še učila https://t.co/WfIRPuDKWB #ligaprvakov,0
"@magrateja Dej nehej, že tko se moram skoz merkat, da ne zvenim kot totalna prostaška hostarka, ne morem pol s takimi uletavat 😄",0
"Dobovšek je izstopil iz SMC (=Globoke države), ker ni uspel postati minister. Kaj tako ""disidentstvo"" o njem pove? https://t.co/WghKMxaSOT",0
"Včeraj mi je tule nekdo predlagal, da začnem telovaditi. Evo. https://t.co/AqWYPIWOT0",0
@an_imo_pectore @Maxova68 Recept za domači pralni prašek iz trdega mila in pralne sode ali bikarbone https://t.co/CHU6BkVIwr,0
@nastja_skopac Nisem šolnik. Le na živce mi gre jamranje in kazanje s prstom na vse druge.,0
"So Američani farbenblind? Ni bil zelen, temveč rdeč. https://t.co/bZI6pBke3W",0
@JozeBizjak @m_bostjan gaber bi mi bil prej sošolec kot tvorec šolskega sistema zame,0
"Morilca v teksasu, ki je pobil 3x več ljudi kot tisti v ny, ni označil za terorista in degenerirano žival...",0
"@asocialec @TooBigEgo Vse to, cerkvenih zvonov nam pa še ni ratal utisat. Neverjetno!",0
"@denislindros Ja so, sam nimajo cajta po štacunah hodit, k neverniki kupujejo darila, pa delajo gužvo, pa prosijo matere za pomoč.",0
"Kdo piše tiste trailere, ki se med oddajo #VVFaktor sučejo na spodnjem delu ekrana. Takega umotvora kot danes pa še ne. Joj.",0
"@vinkovasle1 @BernardaGrobler @strankalevica Štajerci bi rekli ,ma fajn plac med zobmi za čreve žlajmat",0
Velik plus za SLS. Da so brcnili v rit Primčeve bedarije. https://t.co/jgN6rZ3CLr,0
#Mladina  #Pravica.... #Repovž -ev uvodnik kot zmeraj pronicljiv in odličen!  https://t.co/x8dnuVGrkU,0
"@zasledovalec70 @Alex4aleksandra Jaz šponam cvetni prah, pa medko. Propolis, matični mlecek, cvetni prah in med skupaj zmešano.",0
@borisvasev Ammmmm...ne. Ker sem jaz hkrati Slovenec in slovenec. Torej slovenec ni oznaka za neslovenca.,0
@surfon @MarjeticaM @Prim3_mover @ZigaTurk In se ta izjava je od dveh prizadetih in ne vseh kmetov iz tistega okolja,0
"@pikicavelika termofor na prsa, dalj casa drzi toploto, ali pa preprazena cebula na olju dana isto na prsa. no ventolin tudi pomaga",0
@BigWhale @uporabnastran @davidkovic @AnaOstricki @YanchMb @IUS_INFO izplačevati mu morajo nadomestilo,0
"@desalevstek Ta dva sta se že spoznala v L ;) Mislim, da bom morala našega dati naslednje leto na krožek kuhanja. Cel entuziast.",0
"@AjdaGorenc Tuki ji moraš samo rečt, da okej, ti boš pa tut za drugimi gledala, ko bo mož gubast, pa bo obema fino.",0
@ParisotSeb Skrivaš se ti še na Twiterju ... iz fejk profila preidi na pravega. 😉,0
Malonedeljski vinogradniki popeljali pohodnike od kleti do kleti https://t.co/rQBkdI4zXV,0
@mrevlje Mogoče pa le reklamira menstruacijo pri moških. https://t.co/7YInLh7t5Z,0
"@kizidor .če dodaš pridevnik ""zdrav"", ne rešiš negativističnega prizvoka besede populist... #populisti",0
Dan za žuželčji selfie.  #kjesokrofi #zimastran #maškara https://t.co/k73xaqgSOy,0
"@MisaHrovat Fantek v zadnji vrsti me je ...., da ne rečem kaj. Škoda, da nima še klobučka pa pirovsko flaško v žepu 😎",0
"@KatarinaDbr Lah mi ga v kaslc vržeš al pa pošlješ naši mati, bo založila poštnino po prevzemu 😊",0
"@maglorfin Skoraj tako priden kot jst! No, jaz čakam, da bo sonce padlo dol, da se ne bom skuhala ob gretju kamina. Vmes pa še malo sesam. 😁",0
"A res ne razumete, obstojeci, stari politiki, da vam niti mladi niti mi drugi NE VERJAMEMO VEC! Pojdite, cas je za #DobroDrzavo #NovZacetek",0
"Pazi,da ne pobegne z vrta,s temi migrantskimi pobegi z vrta na cesto ni vedno dobro. https://t.co/UYp2ZjiQUt",0
"@suzana_suzy17 Vsak lahko postane. Ga opazijo, če pribijaš na križ SDS ali @Nova24TV in @Demokracija1 . To je vstopnica za leve medije.",0
Otroci morajo biti zelo potrpežljivi z odraslimi. Mali princ https://t.co/jVnT61UcW7,0
"Dobro, da Burak ne hodi več k nam. Gre takoj pol žensk z njim v karanteno. 😜 #bucibuc #coronajokes",0
"Kajina kolumna: Če česa to poletje ne smeš kazati, so to noge! https://t.co/FJNgDreGoN https://t.co/ljgN1x8Vad",0
"O luba Angela, kdo je dal klimo na 10 v Slo???? Pridem domov, pa morm najprej radiatorje odpret... Pa ne se hecat, no.",0
"@ciro_ciril @akashaanasha @IvankaKoprivc Naštej en njegov ukrep, ki je bil sprejet v državnem zboru in je prispeval k izboljšanju življenja ljudi?",0
"Prostor hammama (orientalska nižjetemperaturna savna z masažo) in prhe s svetlobnimi, zvočnimi in vodnimi efekti. http://t.co/8glJvnBe5X",0
"Janša: Tožba vsebinsko zlagana, odločitev sodišča pa samoumevna https://t.co/cLLqma1CMH",0
@iCinober @TelekomSlo Katastrofa res. Nimaš zaneljivega ponudnika pri nas sploh.,0
"Totalitarizmi brez meja 😎  Iransko mesto duhov: milijarde, ki so izginile v puščavi https://t.co/drxUS0KEmr",0
"Kaj, ko bi po nedeljskem kosilu postregli jabolčno torto? 😊   #gustpikasi https://t.co/WxvU9OZNYO",0
"@PrstanSi Se ne upajo kaj čviknit, so videli, kaj se ti lahko zgodi, če res raziskuješ, tako pa lepo pišejo in še dobro so nagrajeni.",0
@had @PocivalsekZ @MatejTonin Tekst govori o predlogu za nepovratno pomoč za omilitev posledic v sistemu. Od ministrskega zbora bi moral biti civk naslovljen na @ASircelj,0
"@nejkom @MiranStajerc Smorn, pecen v pecici, tega me je naucila pokojna tasca, vnukinje ga majo zelo rade",0
"@SBobovnik Umrl od smeha na koncu Grimsa .. 2 min za zadevo, 3 min za politiko .. jebo ga SD",0
"Preverka Udbe. Okoli 600.000 preverk je naredila sdv, pomeni poz. oziroma neg. ocena za javno funkcijo v totalitarizmu.",0
@TomazLisec Nadutost in laganje niso nujno v povezavi z novimi obrazi. Vi ste dokaz za to.,0
"Vsake tolko, ko ne gre spat, pase slisat tega na motorju, ki cajtnge raznasa. Samo ne vem, kdo ga ob tej uri spusti v blok.",0
@FerdinandPusnik @shamantheshaman @abadzijaLeka @Broz1892 Drugače mu riti kažejo :),0
@megafotr @ZigaTurk To so tehtna vprašanja in bi jih bilo smiselno predebatirat in vključit v zakonodajo.,0
"Pred 30 leti je le malokdo pomislil, da se da na težkih situacijah tudi brezsramno bogateti. Danes je takšnih mnogo več, zato tudi ob pravem času zahtevajo odgovore na prava vprašanja. Hvala evoluciji!",0
"@petrasovdat Upam, da se na stadionu zaredi vsa mogoča golazen in fondovcem požre vso solato in druge vrtnine.",0
"@Swampy0612 @PortalPolitikis @JJansaSDS Ne rabi dodatne opreme, ker jo ze ima. https://t.co/1z8P9ZVl4C",0
"@JelenaJal Poročaj, ko bo začel brati vejice in pike ter piti močno mačjo kavo. :)",0
"Hokejisti @HDDJesenice so v 16. krogu alpske lige izgubili derbi kroga v Italiji, domači @RittnerBuam je slavil z 5:2 #AlpsHL",0
"ce ste jo opazili v tazadnjih ambientih, ta mrcina od zunaj izgleda res fajn. pa sosolc je bil, pa #nivedela https://t.co/mUasQFGQJm",0
@pjur11 @Komanovmulc @Matej_Klaric @Rok_Novak Vi imate najboljšo ksenofobijo.,0
"#Ministri od @sarecmarjan so kot muhe enodnevnice, če jih prej ne uniči #požar (@BojanPozar). 😉",0
novica iz regije z največ mrtvimi na prevožen kilometer in največ mrtvimi na kilometer cest....  veselimo se. https://t.co/lx1adMiZxe,0
"@BrankoGrims1 Danes je bilo nic koliko poizkusov umorov po Gorenjskem zaradi turistov iz LJ,tudi po zivilskih trgovinah v Kr.Gori. Ukrepe bo treba malo stopnjevati npr o prepovedi  gibanja izven obcin ali pokrajin, prepoved iz stanovanja pa se Srbi nimajo!",0
"@PeterVardjan Zelo dobro vedo, kdo je Janša in temu primerni so tudi komentarji.  Premijer Slovenije optužio Čeferina: Zbog pohlepe za novcem stvorena je biološka bomba - https://t.co/CX5lZf2BUI https://t.co/zm1DS5asET",0
@aleshojs @ales_primc A se je naredil tudi spisek h katerim zupnikom otrok ne posiljamo k verouku?,0
@vanfranco Zihr pa ima redkokatero mestece vetonske klopce ob obviznici?!?! A? Tu pa znagamo!!!!,0
"@JasaLorencic @nzs_si @PrvaLigaSi Tak direkten štart na nogo je seveda direktni rdeči, če pa pogledaš cel posnetek potem pa khm....",0
"nabavila toast, paštete, ribe v konzervah in zdej sm se spomnila, da bi lahko še kako škatlo čikov za vsak slučaj. #SmokingInTheSnow",0
"Ma kaj ste tečni z belimi, dobro situiranimi starejšimi moškimi, ki mislijo, da jim pripada več, Murglami in islamom! *pihne in gre spat*😤",0
"Zdravniški, registracije, slikanje... To soboto ob 10:00 v telovadnici Partizan (Tržaška c. 9) na Vrhniki. Že... https://t.co/nMhMV8BKJO",0
@had @mclion @Kompas_1951 Ne smeš piškotkov sprejet 😂 Si pa brez vprašanja zapomnijo moj IP... 🤔,0
Poslanci sprejeli večji del zakonskih predlogov #ZUPŠ  https://t.co/BM2riUeXGR,0
Prižgal joint ter pogledal tekmo! #fuzbal #nogomet #ligaprvakov - http://t.co/tYPau4vc,0
"Previdni so tile naši politikanti, noben ne upa čestitat sosedom #CRO za, zgodovinsko zmago.",0
"@Janez_Mezan @svoboda_govora @PocivalsekZ Potem je zapis na wikipediji napačen. G. Mežan, jaz zoper vas nimam nič. Težava je, da minister laže. Tudi če bi bili vsi boni izkoriščeni, je to slabih € 400 mio, kar je zgolj 1/7 slovenskega prihodka v turizmu.  G. profesor, se opravičujem za vse napačno postavljene vejice. :)",0
"@loobadar Res. Meni gre na zivce ko na pošti sesalec kupujem, za mano pa oči okrog vrtijo, ker bi radi pismo oddali.",0
"@DC43 ... to s temi ""piramidami"" ... ;) Kar produži. (Če pa greš, nujno poročaj. S fotomaterialom in vsem! Tko kot se zagre.:))",0
"@slavko_arh @Marjan_Podobnik A niso izgubili vojne in urno zbežali od koder so prišli razen belih, ki so emigrirali?",0
"Novi zdravstveni minister bo Aleš Šabeder, zdaj šef UKCL! Komentar Financ: napaka.  https://t.co/aWzk6zfp1f",0
"@PerunKladvoroki Tudi meni ne. Mi je sumljivo v smeri, da bi global elita dobila v precep prezapufane države.",0
@Plavalka @Andrazus Moj je vedno bolj smrdel po zažganem in se nato nekega dne pregrel do konca.,0
"Na nogah mi spi mačka, na rokah pa vnuk. Sprašujem se, kako so naše babice obdržale zakon? 😮",0
Zgrabi telefon in poskusi #Nalegende filter na https://t.co/lZjHuWNTbg Pokaži svoj #OlimpijskiPonos! @Lasko_Pivo https://t.co/f6JBFQUbLx,0
"@vladaRS @DARS_SI @ZoranDELA okej samo se bojim, da bo 4 mio potnikov prej, kot vaši papirji za 2. tir, kaj šele za vlak letališče - Lj. Thx",0
pravijo da jih caka dolga in tezka borba za knin to pomeni klanje in posiljevanje otrok..spet??????,0
"Katalonci so deležni več simpatij zdaj, ko hočejo novo državo, kot leta 2011, ko so ""ogorčeni"" hoteli bolj demokratično družbo",0
murgelska 🐀 iz barakarskega naselja po vzorcu barak na norveškem narejenih za #rudarje ‼️ https://t.co/mOzTwgFyQI,0
"@GalKusar Moj pa, da en Štajerc ne naredi ravno nekega strateškega plana, ko se ga gre nalit in zabavat in kar pač pride na pot.",0
"@tomltoml predstava za narod, #padalec je hladna rezerva in je vedno potegnil z komunisti",0
"Dragi @Kracalnik, naj ti bodo zvezde naklonjene in naj bo piščanec na tvojem krožniku vedno preveč pečen. https://t.co/ghcLVZaO3t",0
Boter tako..nikoli ne-smemo biti preveč ponosni na dela ki smo jih storili..po končani partiji šaha se kralja in kmeti zložijo v isto škatlo,0
"Parlament na #sirikt: N vprašanje  DA ali NE, vprašanje je Kako vključevati IKT v pouk.",0
"@cnfrmstA Smrti s tem povezane pa šele čez 20 dni. Kar pomeni da imaš z vsako tako nepremišljeno potezo v populaciji ki resno jemlje samo smrti, po 20 dni pekla.",0
"@JanezPogorelec Kako naj podprem Ljudmilo, ce me je pa njena stranka NSi blokirala? No, ne zelim si predsednice, ki me nice slisati!",0
"Včeraj prišla soseda iz Bosne. Pravi,da je v Bosni katastrofa, maske se ne nosijo.Iz virusa se delajo norca. Prireditve, gostilne, trgovine so polne. Virus pa drastično narašča. Do kdaj bomo imeli meje z bivšo Yugo odprte?Bosna,Srbija,Makedonija trenutno največje žarišče v EU!",0
Pomembnost uporabniških vmesnikov: raketni preplah na Havajih | @RevijaMonitor - https://t.co/rrnBiUqLGZ,0
Shod nacionalističnega hujskaštva v Ljubljani: radikalci spet prežijo izza vogalov http://t.co/CJJgNMWdxX via @Dnevnik_si,0
Ob Mojci Pokrajculji sem uspavala oba moja deda.  Gre prizgat Netlfix in v miru lakirat nohte. 💪💅🏽,0
Nezaslišano! Sodniki peterico Špancev oprostili skupinskega posilstva | Svet24 https://t.co/dqz9Asq29B https://t.co/bWGGUyf8ZR,0
"@blagovestGB Bliža se mu čas poslednjega obračuna, pa še krčevito glanca svojo masko.",0
"@sodnik @Mateja_Rose @PolonaKoblar Ja, SŽ letno prepeljejo cca 15 mio potnikov. Žal vozijo predvsem po SLO.",0
Otroci debelih staršev imajo desetkrat večjo možnost za debelost https://t.co/65ClxFRwPh https://t.co/t9Zvk7yqeS,0
"""Ce boste rabili varstvo, ko bo pob bolan, si lahko vzamem petek dopust, sam rabim vedet v ponedeljek."" Ok, planiramo, da zboli za vikend. 😒",0
"@lenartbarat @Alex4aleksandra Relikt komunizma,ki je pri nas kot posebni državi še živ.",0
Nova Flintova digitalna tiskarska plošča za tisk knjig: Flint je za tisk knjig razvil novo digitalno ploščo. Nov... http://t.co/AynjPHPz,0
"@madpixel @majsanom upam, da bo vsaj en postanek in razmislek vmes še mogoč. Me pa skrbi, ker so ljudje dejansko začeli relativizirat početje nacijev in jih vzeli za svoje. :(((",0
@aleslisac kako na twitterju nastavit na mute izključno povezavo @aleslisac &amp; maske?,0
"#NaDanasnjiDan l. 1941 je bila ustanovljena Protiimperialistična fronta, kasneje preimenovana v Osvobodilno fronto slovenskega naroda (OF).",0
"Slika za v shrambo, da otroci ne bi marmelade kradli. https://t.co/7E3ZnLpHhx",0
#MurskaSobota kot primer pozitivnega razvoja lokalne skupnosti pod vodstvom župana @strankaSD. https://t.co/v4rtBjQey0,0
"@Centrifuzija Meni sploh vroče ni no 🙈🙈🙈 zdej pa res ni vec krize z vročino, al mam pa sam jaz čuden termometer vgrajen",0
"@blagovestGB @rajko_stalekar Aja? In potem dobim Sarca v nos? NE! Upam, da ni celotna slo na TW ali FB.# katastrofa",0
"@Fitzroy1985 Bandellija kot tarča, da mediji ne pišejo o NLB in županskih volitvah. A vam ni še jasno?",0
@mladafeministka @YanchMb @_spmbt MeToo dela štalo. Zataknilo se jim bo in ne bojo mogli pojest kar bojo skuhali.,0
@ukclj Po kratkem zdravljenju v UKC lahko ugotovim izredno visok nivo storitve in profesionalnosti. Pohvale!,0
"Stari mediji so se poslabšali zaradi interneta -- ali pa je z internetom samo postalo jasno, da so bili že vedno slabi.",0
"Na naslednjem EP v rokometu, bo kazen rdeč karton + sedemetrovka, če boš nasprotniku strgal dres in bo mogu kupit novga. #EHFEURO",0
"@Miha_Sch @bnina_ @ModernaKmetica @Avodovnik Also, nisem še srečala otrokaz ki bi kričal tako obupano, kot užaljen moški. #sampovem",0
@roma9na @BojanPozar Vrana vrani ne izkljuje oči... Kranjci bomo v deželi prednikov naredili red!,0
@SlovenijaVsrcu Najprej jim manjka toplina in varnost doma in dostopni starši.,0
@donadaljnjega @frelih_igor Prodano :) Ampak s tako igro nam tud kompenzirat sodniki ne bodo mogli..,0
"No, kdor je dvomil, lahko sedaj na lastne oči vidi, da ""država"" deluje. Vse za narod. https://t.co/zDXtmHhHPc",0
FIFA določila ruske stadione za svetovno prvenstvo in pokal konfederacij  #fuzbal #nogomet #ligaprvakov - http://t.co/HsONlCQt,0
"@penzionist12 Naj se razišče- kje je davčna, kje so panduri, kje je štefanec in še mnogi drugi ?",0
"@jurepirc Bil teden nazaj. Top. A je bil demo polet na koncu, ko inštruktor izgine gor?",0
"@RLjubljana @IgorGoste @ales_primc @RTV_Slovenija Kako da ne? Poslušajte npr cerkveni radio Ognjišče. Presenečeni boste (pa ne govoriva o teološkem delu programa). V kolikor pa dava “cerkveno” stvar na stran, pa imate odlične popolnoma amaterske youtubarje, da o resnejših dokumentarcih, katere ustvarja konkurenca niti ne govorim",0
"Ko v kletki ujeta SOVA le skovika in ne nese jajc, niti gnilih ne, kaj šele zlatih. Več o tem na: https://t.co/T0WMGKSX66",0
@jozegas @JJoliJoli @ZidanDejan @strankaSD @tfajon mora jih bit velik...da pol ni diktatura ampak vlada 38- tih strank + ena koalicijsko vladna...za vsak slučaj,0
"@TinoMamic Poizkusi v lekarni.....isti artikli, cene smešne (za nas kjer so lekarne=zlatarne)",0
"Nocoj ob 20.00 na TV SLO1 - v oddaji SLOVENSKI POZDRAV,  bodo posebne gostje članice ŽKK Athlete Celje! Athlete https://t.co/X57YLVZpr2",0
Napad v Manchestru. Izredne novice ob 12.00 in 14.30. #poptv https://t.co/EZHNI9jMhj,0
"@PureDestiny @zakaj_pa_ne Meni je par ljudi že reko, da to delam zarad pozornosti pa ker hočem bit folku všeč. Kar je zanimivo glede na to, da večini folka moj stil ipak ni všeč 😂🤷🏻‍♀️ folk ma pač rad, da se svet okoli njih vrti.   Si bom dala še enih par tatujev pa makar na rit pa če jim je to kul al pa ne",0
"@EffeV @Lara_TheCookie Hvala obema!zdj spet cmeram,tokrat od bolecine in zrd lepih tvitou🤗🤗",0
"@Chubby_Mosse @leaathenatabako Ja, super!!! Se bom še 18. spomnil pesti stisnit https://t.co/f8sFLT3S7G",0
"Bedene v Budimpešti stisnil do četrtfinala, kjer je dobil nepričakovanega tekmeca  https://t.co/K2SKyS8pbo https://t.co/3yEMVIlS6V",0
"@ATBeatris @Skandal_24 več kot preveč,če psihiater nebi vedel ,preklinjat ,bi se pri temu sigurno naučil😁😁😁",0
@sivanosoroginja Meni izgleda kot gosenica. Mogoče se spremeni v metulja. Zihr nisem prva s to idejo.,0
Strelstvo: Ormoška mladinka Nuša Žnidarič do tretje zmage v sezoni https://t.co/aGelgppvyB,0
"@Jaka__Dolinar @BojanPozar @POTUS @realDonaldTrump @FLOTUS Trump bi moral SA scenslat . Sedaj se sploh ne bi poznalo, saj jim gre dobro.",0
"Trije pedofili dobili od države £425,000 (čisto legalne) pomoči, kar je 10x več, kot jo bodo dobile njihove žrtve. https://t.co/9usUCvsab4",0
"Risi najraje puščajo sporočila na gozdnih cestah https://t.co/AhcNyqipQE ZA rise, volke in medvede!",0
