Text,Label
@pombuenaa I'm surprised you could read it with slits for eyes,1
@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!,0
"@pragathiguru , i'm viswa moulie. I wanna be ur friend.. Please, shall i ?",0
@prettygrl_rocky ugly dyke,1
@prtini Yes. And the @Yankees. And stalking weird people. SO MANY THINGS. #pr20chat,0
"@pubsubs @Adessences @tzanchan86 btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.",0
@rachaelkbrown @BillyButlerKC @Oreo unexplainable!,0
@rachel_gautreau @babyydrey hey Rachel G my name isint Kenneth ok let's just get that straight &#128070; you best be backing off before I go ghetto,0
@ramaxe1965 dubya hates todays teabagger movement.,0
@rasheedibrahim_ once it gets cold yall gonna be trash again lol,0
@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101,0
@ravenalegria13 @prattprattpratt I was impressed that anybody could chug a Smirnoff Ice that quickly.,0
@rbigwood @GameOfArmsAMC of course! Win or lose you always had the most exciting matches. Spilt blood and all and you aren't a trash talker!,0
@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!,0
@real5Hfacts stfu u ugly dyke,1
"@realDonaldTrump he looks like reg. Memphis,tn. trash! we got them everywhere.",1
@regankelly91 go the gulls. First grade should be a cracker. Physical!,0
"@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha",0
"@richarddeitsch yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way",0
@rickygervais BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?,1
@rochaaxx yellow,0
@ronniecaine so 'how bout now' was just trash huh.,0
@ryancommakerry @dianaaaxo @JennaAmendolare guys number 42 on the Yankees looks like uncle Stevie LMAO IM DYING,0
"@ryanhoover like we all never gave the camera ""the bird"".",0
"@salomanizor I'm a faggot :/

http://t.co/Gr627ldfaa",1
"@samzbikowski Cody is ALWAYS calling people ""nigger"". He's a fucking spaz!",1
@samzbikowski chug ranch,0
@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;,1
@sandcowboy31 hey it's hillbilly jim and Greg the hammer valentine #pffttt,0
"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)",0
@saraelizabethj4 that's what happens when you date a colored,1
@sarahVICwood im going to murder that fucking cunt,1
@sassyharryballs ugly white bitch,1
@sassyharryballs ur ballsack is hairy gtfo tranny prude bitch,1
@saucygyro that was back when nigger music was decent,1
@savannahx___ negative slopes aka a chart of my grades in math,0
@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe,1
@schola_gomes oh I'll make you some brownies alright;))),0
@seannn181 youre a fag,1
"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope.",0
@seansteiger31 @ me then faggot,1
"@secretasianman @kitt Yeah, she's a real pom maven.",0
@section90sSoul yall defense too trash for that &#128514;&#128514;&#128514;,0
"@sekhmet1975 Cactus is a yellow lab chow mix too! Hershey was everybody's ""active"" buddy. Cactus is one special pup. She's an Angel.",0
@selenalinn_ the jets are trash my bad i see what you meant &#128514;,0
@selina_dabbagh the song? About pollo hermanos and Heisenberg?,0
"@serenity_23 I assume so, the tranny went out this morning. I have a maxima.",0
@sevensixxx_ @oldirtyjesus great reply except it was trash,0
@shanetallant he won't bite! We promise he's a friendly bird :),0
@shefeelsD_Payne hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga,1
@sho_time_ @MitchVorce chill ur pussy gay af,1
"@shrekkalove
You speak colored too?
I thinks I be in love",0
@simons_lives keep in shape for the ski slopes,0
@simonslives @recordstoreday cheers dude might nip to town for #TheEditors #Vinyl ;-) #MusicMatters,0
@sippey That's where birds came from.,0
@sisternoles Fingers crossed for you. If not? Chug chug chug lol,0
@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo go back to lego club faggot,1
@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo yeah ok nigger.,1
@skrabah Don't my nigga me honkie,1
@skyereyes_ you a Oreo cookie now.,0
@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry,0
@slayerific13 @brenda_skelton @daisymcgarr I don't hunt birds unless you count shooting dove out of season off my power line with a bb gun,0
@slayerific13 @daisymcgarr Like I said.. I might have to check but I'm just not sure bird shot counts as getting shot.,0
@slickbackjr_ I forgot you're the same bull that said Yeezus was good and that J.Cole is trash http://t.co/KkuZV5pdDr,0
@smokeabluntdgaf @Haiimbreanna You guys don't get evolution do you? You only share a common ancestor with apes.,0
@snortcourt13 @TripleAAAYY1995 @c_allen21 @JBake0622 apes,0
@solopo82 y'all got the Taxis right now? And can I get the Oreo 5's right now if possible?,0
@sophhh_marie ugly emo trash go cut,1
"@spence1reed_ bro , i heard slaughter songs .. they all trash .. they just freestylers",0
@sportswatch time to dump another diet coke in the trash,0
@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;,1
"@steve_phillips_ funny, I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles",0
@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?,1
@strawberrycoca ling ling krunkchip,0
@suchy_monster you make me feel all warm and fuzzy inside &#128522; #youCANsitwithus,0
"@sweetakin Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms.",1
@sweetlou462 Lol. Have fun! &#128516; I haven't been to a race since HS (Charlotte). Crazy redneck times. Lol.,0
@sweetlou462 thanks Hun. &lt;3 I'm so crushed. I love working out. It'll be 2months gone by the time I go back. :/,0
@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah,0
"@t5_harris Are you working on route running and catching. You'll be a good WR for Grier. Have fun with the white trash, racist UF fans. #FSU",1
@tarbetto. Find one where be beat Nathan Moons head into the ice too. Ol Andrew is straight trash as far as hockey.,0
@tayscalf must have run out of brownies,0
"@tdwp327 practically anything that&#8217;s colored red often contain red pigments extracted from the female coccus costa, or cochineal insect.",0
@team_Darrion night jigaboo http://t.co/vxKCG4yGXF,0
@teapot Great GIF. Got a source URL for @gifs?,0
"@teenagesleuth .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",1
"@terrorwatchusa .....I think its about #Whites trying to be the most #Blackish ......what we in Socal call ""wiggers"". #liberals #democrats",0
@theeCHACO @danawhite you watching this trash?,0
@theejustinholt the redskins are doing pretty good this year &#128514;&#128514;,0
@theejustinholt trash of the cowboys beat the redskins twice last year &#128517;,0
"@thejokerxo nah, they let French Montana spit trash at will",0
"@thelovemaster ""I'm gonna nip you right in the bud!""",0
@thereal_EMandM I'm off whenever I feel like it. I'm off til Monday. And you put in your two weeks flip them the bird mannn,0
@thereal_EMandM texans d/st won't play the redskins again this year...,0
@therealduxy @TKFan01 *too pretty...not *to pretty. Jeezus...my redneck education is showing.,0
@therealjuicyj @ProjectPatHcp yea ho,0
@theshardyrebel #faggot,1
@thewagnerer fags***,1
@tiffantasticc your dad is genuine happy guy because his kids aren't niggers though &#128532; jimmy is my nigga 5eva,1
"@tmundal just because some moist bint lobbed a sword at you, you think you're some la-de-da king?",0
"@toddgunter This, this, this. Pack it up and head to NYC, please. Enjoy being called a hick for a few years, come home humbled. #plans",0
@tonipmusic woahh!! Ahha I remember her from Charlie and the Chocolate Factory! Who do you think killed Lucy? I think it was Abby,0
"@tonynolanlive ""There is a special time and place for decaf coffee: never and in the trash."" My family's motto about their java habits. &#9749;&#65039;",0
@tori_mills02 I believe that you fuckin can punk nigga bitch&#128520;&#128170;,1
@tracieeeeee wha? me? i'm just waiting for showtime to bring back queer as folk.,0
@travistefft I know how you feel....I never thought I'd see the Sox win in my lifetime. Hope you can use Ant's Yankees hook up to see a game,0
@treagle05 early bird gets the worm tomcat,0
@triple6em96 @Hunglikerobby_ bitch you watch your fucking mouth you dirty whore. I swear to god that's a thin line,1
@truckpartstores Intended to get pics but didn't have time.. Must be a mud race/event here this weekend.. Is like a redneck convoy out there,0
@true_east_ trash what? http://t.co/IUdvnQCkB4,0
@truuueee_ that bitch done.. have it to u on Sunday my nigga,1
"@tsmith4569 Sorry I missed that, you mean where I live is disgusting or that that muzzies in the UK r disgusting, or both? Have a great Sun.",0
@tweebest clam it,0
@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity,0
"@tyler_wilde As in, ""throw birds with long pointy beaks at you""?",0
"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",0
"@tyler_wilde I'm just saying, it's not like you were up against a bird-eating spider or something. Bet @Pseudobread coulda done it",0
@tytytooflyy ima fill ur clam out,0
@uk3ba Just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting LOL,0
@urbasicyabish @Mikeaveli fucking faggot,1
@urbasicyabish nigor??,0
@valerie91097 uhh messi trash . and im flattered but what was the games scorre,0
"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america",1
@vanessa32m honestly the performers on there red carpet were trash hahahaahahahaha,0
@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http://t.co/1OINieeJ9c,0
@vernon1488 town . At a movie with friends. I stabbed a nig 3 times and got sent to prison. Justice?,1
"@vh1ADENECA @260chocolate @4Sunshinejones1 aye, I respect ya hustle and all but dont tweet me anymore trash ass videos...thank u kindly",0
@vinny2vicious faggot I knew you weren't really my friend.,1
@vj44 did I mention you are an ugly cunt? Go back to Iran.,1
@walterthecat121 @GalliumRBLX how is it being colored blind?,0
@washingtonpost The people who work at those companies tend to be trash.,0
"@wbpictures no, i do not wish to spend $40+ to go to a filthy theatre and watch a fuzzy screen with bad sound. #ANNABELLE",0
@wclemons @thejoelberggren @anthonycumia you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo,1
@white_thunduh my bitch dont want your ugly ass gtfo ol peyton manning lookin ass,1
@whiteangelss84 y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u,1
@whits_20 @AjalaPilgrim Yankee? &#128530;,0
"@whits_20 Good read -&gt; RT @WIRED: Why your cat thinks you're a huge, unpredictable ape http://t.co/nzA3zUwugp http://t.co/P8F8Gmkufy",0
@who__CHRISJONES @WhyYouSoShort who is dis crack ass cracker,1
@whoswilly white boy talmbout Ight I'll see you tomorrow at school nigger,1
@wienerherzog Perfect stock photography for an article about not letting a leprechaun-looking handyman get into your liquor cabinet,0
@wodaeeex3 it didnt open das y i asked cus i thought yu ate wat i had Pork chops yellow rice n beans,0
@wutkarina Alright fag,1
@xLoiterSquadx i made you lunch you fat faggot &#128128;,1
@xZimpx @Prophzilla This is Twitter. Not only are you a fag but you're also retarded.,1
@xiibyte just watched your video good stuff thought I'd let you in on the new boss boon says old character but will be surprise. It's Argus,0
@xtinel @Linda1MMAGC No not at all. It's a slippery slope. Just don't want to lose my right to self defense. 1st its background checks then?,0
@xtruthseekerx_ blaxican,0
"@yawlknow @HoskinsTy96 ""all of these rednecks and none of them can keep the fire lit"" &#128514;&#128514;",1
@yfly23 mock draft?,0
@yobritttany wagon burner! Jk jk you did look pretty Latino here,0
@yooperslayer better off banning teabaggers and their anti American supporters,0
@young_moniee what's this chinks email? I'm moving to China and slicing his throat,1
@youngscooter ghetto gold needa be the first music vid!,0
@yungdipIo @Iemonaids like I really want a rafter monkey,0
@zeitgeistbabe I hear Bill likes trailer trash like you. @LincRomero7 @JTStover @TheObamaDiary @RebHug @Loriisright,1
@zhandlen I love WHITE NOISE and love Delillo. I&#8217;ve resisted reading HOUSE OF LEAVES for years. It mocks me on my shelf.,0
@zt0mm lucky monkey,0
A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.,0
A MESSAGE FOR ALL OF HUMANITY ~ Charlie Chaplin @mobengalfan @DISL_Automatic @mikehoho http://t.co/itDIRcNt7y,0
A Yankee win makes any day better.,0
A bird just flew into my window?????? I hope he's okay &#128563;,0
A ghetto girl's best bet is to find work at a call center and try to climb that corporate latter.,0
"A guy claiming to be Republican called C-Span news and said ""Republicans hate that nigger Obama"" https://t.co/XZe0u7guZM",1
"A homeless dog living in a trash pile gets rescued, and then does something amazing! Please share. http://t.co/SzpStdxmn6 via @youtube",0
"A light, tender yellow butter cake with a classic boiled icing, traditionally made from burnt sugar http://t.co/XPQKTlTNkH",0
A new way to look for aliens: find their trash &#8594; http://t.co/n9CTH1jrda,0
A nicca say he ballin ask em where his title n his deeds at not wher his clothes n his keys at,1
A pharaohs nd his angry bird http://t.co/jMC2eR32Ka,0
A random am scroll lands me here...RT @HarryRelloFonte Charlie horses durin sex just simply means you didn't drink enough water that day,0
A shockingly true tale from the Oreo that almost got devoured. http://t.co/WYIS0LVdsi,0
A squad of dyke cholas fear nobody. They worse than the cartel,0
A teen was running around Target in monkey pjs screaming OO OO AH AH &amp; the fitting room girls were cackling. Was today designed to annoy me?,0
"A white lighter is bad luck, not yellow ur stupid",0
A yellow jacket landed on my mouth and stung me while I was cutting grass..safe to say he won &#128029; http://t.co/caYUcS8O01,0
A-Rod said the number #13 he wears on his uniform is for opposing teams to fear him but the fact is A-Rod is a damn cancer to the #Yankees,0
"AND #NorthKorea called #Barack a monkey. LOL!
RT!
*If the shoe fits! 'Cause it sure looks like he married one!
http://t.co/F0pGDalfaA&#8221;",0
"ATTN : All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck.",0
Absolutely absurd that they even had to think about that call. #joke #zebras,0
"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.",1
"According to my brothers iPod, its December 1969. If so, I predict that Mickey Mantle of the NY Yankees will announce his retirement March 1",0
Acid yellow http://t.co/hkpOM1iM,0
Adam West? RT @share_ps4: LMAO this is trash b http://t.co/TsvuMw92HU,0
After Deztinis session we needed this lmao Jk girl good yob lol http://t.co/3spfhBBkVD,0
"After Kuroda gave it his all putting up career numbers but getting no run support, the Yankees don't deserve to get into the World Series",0
"After seeing Kansas play Duke a couple weeks ago, I could tell you I'm surprised that Charlie Weis has been let go...but I'm not.",0
Ain't no love in the ghetto &#128148;,0
Ain't nuttin but a white trash party.,1
"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol",1
"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls.",1
Al noooo ...... Too late fuckin faggot ! Lmao,1
"Alarm set, early bird n all that. Night all xx",0
Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him. He's in the past,0
Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,0
"Alfredo, Linguini, Pasta.... Just fancily prepared trash",0
All I did was said her weed was trash,0
All I ever want is for someone to love me as deeply and devotedly as Charlie Kelly loves the waitress.,0
All I want is cheesy bread and brownies &#128523;,0
All I wants is to represent da life o da colored man.,0
All Okies are trash.,0
All da lil bald headed bitches standn outside of kevin gates tryna get in &#128514;&#128514;&#128514;,1
All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,0
"All good things must come to an end, that's all right get 'em tomorrow #Yankees",0
All my gold is white not yellow.,0
All my so whitey bois gone ride,0
"All these afternoon groups are trash besides the Bubba, Keegs and Furyk group #TheMemorialTournament",0
"All trash RT @nicekicks: Now that's a lot of stolen shoes...

https://t.co/q0wswXE7Fw",0
All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,1
"Almost got to see a white boy get beat around today, but he ran like a bitch.",1
Almost half of North American bird species threatened by climate change http://t.co/dWSYB5BodA http://t.co/F0PVuLNf4c #Climate #Environment,0
Already more yellows than the last 2 years combined #IndyCar #Honda200,1
Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways,1
"Also, it&#8217;s a hiccup to Jihadi propaganda: they portray themselves as the only ones willing to die for their cause.",0
Always thought golden Oreos were the same as original Oreos but oh my god I just climaxed,0
Am I the only person that feels disrespected by the bird poop suddenly dropping on your front window:(ewww#annoying,0
Am ghetto http://t.co/kgu2SePIQZ,0
Am so high that birds and planes are my peers,0
Amazing. You know what they say about birds of a feather http://t.co/mefmPB3aW5,0
America is white trash and so are all Americans.,1
American culture is stuck to the side of the toilet. Graffiti writers in Europe can create better art without any lowlife trash sex jokes.,0
Amo hangs http://t.co/h8UQDrjeCb,0
And I wanna say something SOOOOOO bad to these two cunts on Twitter eh..,1
And I'm definitely top 3 at makin beats in the city but y'all niggers love your trap beats so y'all probably won't admit that,1
And it's gotta be some ghetto fool :/,0
And now Jihadis bragging about a massive bombing in Sadr city in Baghdad. #Iraq #onslaught,0
And of course some rascally #teabagger on the radio is blaming the 19 dead AZ firefighters on #biggovernment. Oy vey. #tcot #p2 #teaparty,0
And the Jew @Deuterostomes favorited my tweet though. Lol. Don't have anymore time for this trash.,1
And where do you think unsold items from thrift stores go? The garbage. Think of all the great games that are in trash dumps as we speak :(,0
Anglo-Saxon Mike Oz,0
Ankles &#128128;&#128514;&#8220;@Saina_faal: &#8220;@martian_Mulah: Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;,1
Annoying yelling bint next door has locked herself out.,0
"Another major development in the Jihadi circles: Al Maqdisi, hardcore jihadi theorist asks specifically for relief &amp; aid workers&#8217; release",0
Another season of retweeting every one of @nikaaaa3 's Yankee tweets! &#128514;&#128514;&#128514;&#128514;,0
"Any solution to ZOG which doesn't deal with demographics - only laws - is no solution.
#NorthwestImperative
http://t.co/Vhy5s2apCn",0
Anyone want some absolutely amazing and deliciously fresh perfect monkey bread? &#128586;&#128584;,0
Anyone who came to the US as an indentured servant is white trash.,1
Apaches' 30 MM rounds turn Jihadis into tomato soup @MarkRothschild1 @Rockprincess818 @NoFear3136 @Lanna70115,1
"Apolonia Gardner of Imperial, CA misspells ""phalarope"" - a bird that resembles a sandpiper. The dreaded schwa! #spellingbee",0
"Apparently I got chunky for my bday. Worse bday present ever. Lol.
#diettime",0
Apparently im a honky. Pfft. Like that's a bad thing.,0
Apple need to add some colored emoji,0
Appropriately this guy wears the WV yellow Rick James on his face. @BarkingCarnival http://t.co/SGb9rYvdmb,0
Are poor little guinea pig died :(,0
"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands",0
Aren't these little border jumpers supposed to be in school,0
Arroz con pollo,0
"As Chanice say that, I realize the coons move from drinking Moet to Belaire. All yuh feel all yuh so fancy with all yuh $30 champagne eh",0
As always Eli has the stupid hick hayseed look on his face Giants fans kill yaselves it's gonna be a&#8230; http://t.co/JcYZzMKCfu,1
As soon as a Democrat gets a chance to ? the political hack #foxnews goes to commercial then back with Bolton LMAO #teabaggers #benghazi,0
As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. Pisses me off.,1
Ask the governor how we are supposed to pay for this? Typical #teabagger mentality. Government is EVIL until we need them LOL #morningjoe,0
At a point where I've got to make a tough life decision. Ice black translucent sole or solid black sole on my KD VI's. Blk or orange airbag,0
At all my ritz crackers. Idk what to do with myself anymore.,0
At pussy cat lounge killin it with my girlz @blaqdior and @hpmiss,0
"At this rate, I'd cheer for the awful New York Yankees over the St. Louis Cardinals.",0
"At work but wish I was floating in my 15 ft., on sale at Walmart, redneck pool that my husband probably hasn't cleaned since last weekend.",0
Ate the receivers really fast or is pass coverage trash?,0
Average is basic and basic is trash &#128514;&#128514;,0
Awk... U don't like your own nephew / cousins bc our race.. LMAO broke ugly bitches fuck them we don't need them,1
Ay what are some good bars/clubs to hit up in Denver?? Should be up there Saturday night to coon out.,0
Aye a nicca is tired tho!,0
Ayo I jus had a mini heart attack behind the wheel..north Philly n fire crackers don't mix&#128553;&#128553;&#128514;&#128514; I&#8230; http://t.co/o5v2E4LFtm,0
Ayy Carlton is a ghetto school now #SwitchedAtBirth,1
Ayyyyy I'm sipping on a free slurpee and seeing The Front Bottoms tonight. I'm a happy clam.,0
"BASICALLY, #GOP, #ROMNEY, right wing reactionaries, drudgies, teabaggers, libertaritards, all hate our education system and teachers.",0
"Baby I'll whisper Vietnamese to you all soft like, ""ching... chong ting o long....""",0
Bags Bags that's that bag money trash bag black and it's filled up with money,0
"Baked Montreal chicken, cheesy brussels sprouts, garlic butter triple cheddar &amp; chives yellow mashed&#8230; http://t.co/XsGW1kSqCW",0
Bald head bitches think it's their time to prosper !,1
"Bank robber who wore zebra-print dress arrested, police say http://t.co/UUQ0bw6vju",0
Barkley is trash,0
"Barry's (whitey) brownshirts run wild in Oakland. Following the lead of N.W.A., punks chant F the police. http://t.co/9nBUrmTJ",0
Baseball isn't the same without the Yankees in the playoffs &amp; basketball isn't the same without the Lakers in em.,0
Baseball......... w/ @voxpulchra for her birthday for some reason? Lol (@ Yankee Stadium) on #Yelp http://t.co/9hIFDcZWQY,0
Bathing Sphere: Suspended Orb Tub Not for Shy People http://t.co/OHv7xbr6wo #bathing #design #weird and yet #cool,0
"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism.",0
Beans that were yellow before Friday night are brown now-a few green leaves curled-frost but not freeze-bean size reduced - top end shrinks,0
Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6,0
"Because if nobody was judging the birds, this account wouldn't even cause a ripple in d ocean",0
Been Huntin hard and finally nailed her. Best wedding koozie I've ever seen. #redneck http://t.co/D6SBSYaNN2,0
"Being coons &#8220;@FatTravis_6200: At??? @TiFFANY_P0RSCHE: Y'all are amazing.""&#8221;",0
Bengals kicker trash.,0
Best behaved kids ever at mommy's commercial audition. Oreo McFlurries for everybody! #proudmom&#8230; http://t.co/9HFNSmaLcU,0
Best of luck to Tino 'The Bambino' Martinez in Miami (your legacy is saved LOL) #Marlins #Yankees #RedSox #MLB,0
Best rider? That goes to a blaxican.,0
Bet Charlie Strong has contacted Ridley,0
"Bet they want a cookie, Bergbrain? You mean like you want a cracker? Kinda bitter here today aren'tcha? #stribpol mngop #mnleg",0
Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ,1
Big Red and fat squaw ...lol my hubby is so funny!! #insidejoke,0
"Big Squawk: Q: when will DFL dump Ryan ""Uncle Tom"" Winkler?
} Not going to happen Berg
Bleat on.
#mngop proud #stribpol #mnleg",0
"Big bird holds press conf claims ""he does not care for the letter f""",0
Big night of &#127936; #hoosiers #iubb #big10 and #pacers #nba #indiana #hoosierstate #paulgeorge #codyzeller http://t.co/UFmje1gk,0
Bigots demand recount in #Idaho #gay rights ordinance referendum http://t.co/TorYEXxMwi #tcot #teaparty #teabaggers #lgbt,0
"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO

bitch pick one.

Fucking hate you.

I know you proud but shit.",1
"Bitch ass nigga, be hating on black women... Uncle Tom bitch punk.",1
"Bitch fuck yo nigga, what's up with that pussy!!?!",1
Bitch you're the ugliest cunt ever.,1
Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that,1
"Bjergsen just made a full AS rune page. I don't just me full AS reds and Quints I mean AS reds, blues, yellows, and Quints. 47% AS",0
Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.,1
Black cops want to kill white citizens. Spic cops want to kill Anglo citizens. Zigeuner cops are all rapists.,1
"Black guy in class: *attempts to throw a paper ball into the trash*
*misses*
Mrs. Mundy: ""You're a disgrace to your race, Marcus""
&#128514;&#128514;&#128514;",0
Black people like @ChiefKeef disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity,1
Boston's Jihadi Nest and Student Arm of the Muslim Brotherhood &#187; Joe For America http://t.co/4IfJwoeSDR via @RealJTP,0
"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined",0
Bout to make some brownies in a few.,0
Boy Yung thug is a fag,1
"Brady heard yall say he was washed, now he washing the league on you hoe ass niggas.",1
Brandon Jennings trash,0
Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese http://t.co/Usz8gJnZl0,0
Breakfast of champions shrimp lobster balls (no sandusky) French fries nd a nice big Quahog (clam for&#8230; http://t.co/UajUkcoAfV,0
Brilliant job by @NelsonCanache to limp it back to the pits without causing a yellow. Wish he didn't need to though. #PLM,0
"Bro everybody is a ho then, fuck it, your favorite Color is mango red you are a ho, you charge your phone all the way to 100% = Ho, smh",1
Brown is a color so my eyes are colored,0
Brownies brownies brownies,0
Browns and redskins shouldn't be considered nfl teams,0
Bruh... @theofficialeg10 soo trash....,0
Bullets through a nigguh tru jeans,1
Bumped into a bitch that filed for sexual harassment at work against a co-worker...I aint been so shook in my life,1
Burn bitch http://t.co/63FmrF0g5j,1
Burnating all Yankees and their thatch roof cottages!!!!!! #Astros http://t.co/j3dZiwBDt0,0
Burritos are trash,0
But I callin out da race card. Ain't no colored podcasts out dare,0
But atleast they let me know...ur a faggot if u keep those type of twitter secrets,1
But rich is a light skin coon. So it's expected.,0
"Bye, Bye Charlie Strong.",0
CAIR Publishes a Hit List for Jihadis http://t.co/hvVfXypmHm via @RealJTP If you are a red blooded #American you may be on the list..,0
California has gangs because California is trash.,0
California is home to skater trash.,1
"Calling out teabaggers, conservatives on their BS: http://t.co/l8Qx8RMjrG via @YouTube",0
Can #faggots of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing,1
Can Charlie Crist pull one over on Rick Scott? Well he did pull one over on #floridaprimary dems tonite. #TPOT #Election2014,0
Can I double stuff your Oreo?,0
Can someone get me cheese and crackers,0
"Can someone please explain to me, Why are the birds so angry &amp; destroying pigs' homes?",0
Can we bomb the selfie-monkey out of my timeline?,0
Can we revisit @ChairmanL's idea of two teams of @Yankees playing against each other? I would like to see a game every now &amp; then.,0
"Can&#8217;t wait to humble these niggas in the playoffs again. Until then, good job hoes",1
Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.,0
Can't beat a score of 12 on flappy bird #givingup,0
Can't find my BC powder .. I'll just chug this children's Advil,0
Can't stand bitch ass niggas.,1
"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage",1
Can't stand that faggot.,1
"Can't stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool.

Getting beaned would be better!",0
Can't stop eating graham crackers,0
Can't take u coons nowhere &amp; I mean nowhere,1
Can't tell if Mexico has been impressive or if Brazil has just been trash today,0
"Can't wait till I get my full appetite back. Only ate a half ghetto sandwich. No lettuce, no nothing.",0
Cardinals score 1st. They lead 1-0 in the top 3rd with birds on base. #NLCS #SFvsSTL,0
Casey Matthews is so trash this is BIG,0
Cavs trash too,0
Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,1
"Celtic means white trash. If someone says they're Celtic, it means they're white trash.",1
"Chaber Books: BRAGADAYJAH 24 http://t.co/bTMLYNNKZp: Nimrod the Cushite, first king of the earth. See Bragadayjah 24",0
Chaber Books: BRAGADAYJAH 315 http://t.co/qTr6lzCsdj: Further restrictions on eating certain insects and birds,0
Chance is trash,0
"Char-broiled #cod, yellow #rice, saut&#233;ed spinach and artichoke hearts. Made with love for @voxpulchra.&#8230; http://t.co/vWjWlghRGO",0
Charles Tillmans' eyes are more yellow than corn,0
